,t1_towerKills,t1_inhibitorKills,t1_dragonKills,t1_baronKills,t2_towerKills,t2_inhibitorKills,t2_dragonKills,t2_baronKills,firstBlood,firstTower,firstInhibitor,firstBaron,firstDragon,firstRiftHerald,winner
48991,8,1,3,2,4,0,1,0,1,1,1,1,1,1,1
48992,7,1,3,1,10,1,1,1,1,2,1,1,1,0,2
48993,10,2,2,0,2,0,1,1,2,1,1,2,1,1,1
48994,6,1,0,0,8,1,4,1,1,2,1,2,2,2,2
48995,9,2,2,0,1,0,0,0,2,1,1,0,1,1,1
48996,1,0,1,0,9,1,2,1,2,2,2,2,2,2,2
48997,0,0,0,0,10,2,2,1,2,2,2,2,2,2,2
48998,0,0,0,0,10,2,1,0,2,2,2,0,2,0,2
48999,10,3,2,2,4,0,3,0,1,2,1,1,2,0,1
49000,5,0,1,0,0,0,0,0,1,1,0,0,1,1,1
49001,2,0,0,0,11,3,2,1,2,2,2,2,2,0,2
49002,10,4,0,0,5,0,5,0,1,2,1,0,2,1,1
49003,11,3,2,0,0,0,1,0,1,1,1,0,2,0,1
49004,3,0,0,0,10,2,3,0,1,2,2,0,2,0,2
49005,9,1,2,1,4,1,1,1,1,1,2,2,2,2,1
49006,0,0,0,0,11,3,2,1,1,2,2,2,2,2,2
49007,2,0,0,0,10,1,4,1,2,2,2,2,2,0,2
49008,11,3,2,1,3,0,0,0,1,1,1,1,1,0,1
49009,1,0,0,0,8,1,3,1,1,1,2,2,2,2,2
49010,7,1,3,2,7,1,1,0,2,1,2,1,1,2,1
49011,0,0,0,0,3,0,1,0,2,2,0,0,2,2,2
49012,8,2,2,1,6,0,3,1,1,2,1,2,2,2,1
49013,4,0,2,0,9,3,2,0,1,1,2,0,1,1,2
49014,6,0,0,0,6,1,3,1,2,1,2,2,2,0,2
49015,1,0,0,0,6,1,2,0,1,2,2,0,2,0,2
49016,4,0,0,0,10,2,3,1,2,1,2,2,2,1,2
49017,9,2,2,0,1,0,0,0,1,1,1,0,1,0,1
49018,11,3,2,0,2,0,1,0,2,1,1,0,1,1,1
49019,4,0,0,1,2,0,1,0,2,1,0,1,2,1,1
49020,0,0,0,0,4,0,2,0,2,2,0,0,2,0,2
49021,9,3,1,0,4,0,2,2,2,2,1,2,2,1,1
49022,4,0,2,0,9,1,1,1,2,1,2,2,1,1,2
49023,5,0,1,0,0,0,0,0,2,1,0,0,1,0,1
49024,4,0,1,0,7,1,1,0,2,1,2,0,1,0,2
49025,9,2,2,1,2,0,0,0,1,1,1,1,1,2,1
49026,0,0,0,0,8,2,3,0,2,2,2,0,2,2,2
49027,3,0,1,0,0,0,1,0,1,1,0,0,1,0,1
49028,9,1,1,2,4,0,3,0,1,2,1,1,2,0,1
49029,3,0,0,0,1,0,0,0,1,1,0,0,0,0,1
49030,1,0,0,0,11,6,4,1,2,2,2,2,2,0,2
49031,10,1,3,2,5,1,1,0,2,2,2,1,1,0,1
49032,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
49033,10,1,2,0,3,0,1,1,2,1,1,2,1,0,1
49034,9,2,1,0,3,0,2,1,1,2,1,2,2,1,1
49035,10,2,2,0,4,0,2,0,1,1,1,0,2,1,1
49036,11,3,3,1,1,0,0,0,1,1,1,1,1,1,1
49037,0,0,0,0,5,0,2,0,2,2,0,0,2,2,2
49038,11,4,4,2,5,0,0,0,1,1,1,1,1,2,1
49039,9,2,2,0,8,1,1,1,1,2,1,2,1,0,2
49040,6,1,2,0,5,0,2,0,1,2,1,0,1,0,1
49041,0,0,1,0,7,1,1,0,1,2,2,0,1,2,2
49042,4,0,1,1,10,3,1,0,1,2,2,1,1,0,2
49043,3,0,0,0,10,1,3,1,1,2,2,2,2,2,2
49044,7,1,1,1,6,1,2,0,2,1,1,1,2,0,1
49045,0,0,0,0,8,1,3,1,1,2,2,2,2,0,2
49046,4,0,2,0,11,3,1,1,2,1,2,2,1,0,2
49047,9,3,3,0,2,0,0,0,2,2,1,0,1,0,1
49048,7,0,3,0,11,3,1,1,1,1,2,2,2,1,2
49049,3,0,3,0,8,1,0,1,1,2,2,2,1,2,2
49050,1,0,0,0,9,1,2,0,2,1,2,0,2,0,2
49051,1,0,1,0,10,3,3,1,2,2,2,2,1,0,2
49052,0,0,0,0,7,1,2,0,1,2,2,0,2,0,2
49053,10,2,2,0,1,0,1,0,2,1,1,0,2,1,1
49054,10,2,1,1,4,0,2,0,2,2,1,1,1,0,1
49055,11,6,3,1,3,0,0,0,2,2,1,1,1,1,1
49056,4,0,1,0,7,1,3,1,2,2,2,2,1,1,2
49057,5,0,2,0,9,2,3,2,2,2,2,2,1,2,2
49058,2,0,1,0,10,2,2,0,1,1,2,0,1,2,2
49059,7,1,1,1,3,0,2,0,1,2,1,1,2,1,1
49060,11,3,3,0,3,0,0,0,2,2,1,0,1,0,1
49061,10,4,4,0,4,0,1,2,1,2,1,2,1,1,1
49062,10,2,3,0,1,0,0,0,2,2,1,0,1,1,1
49063,10,2,2,1,0,0,0,0,1,1,1,1,1,1,1
49064,11,5,4,1,8,1,1,1,1,1,1,1,2,1,2
49065,0,0,0,0,7,1,2,0,2,2,2,0,2,2,2
49066,10,2,2,0,3,0,1,1,2,1,1,2,1,1,1
49067,0,0,0,0,7,1,1,0,1,2,2,0,2,0,2
49068,1,0,0,0,6,1,2,0,2,2,2,0,2,0,2
49069,6,1,2,0,8,1,4,2,1,2,1,2,2,0,2
49070,11,3,2,0,3,0,1,0,1,1,1,0,1,1,1
49071,10,2,2,0,4,0,1,1,1,2,1,2,1,2,1
49072,9,2,2,1,4,0,1,0,2,2,1,1,1,0,1
49073,10,2,3,0,0,0,0,0,2,1,1,0,1,1,1
49074,10,1,3,1,2,0,1,0,1,1,1,1,1,1,1
49075,8,1,2,0,0,0,1,0,1,1,1,0,2,0,1
49076,2,0,0,0,7,0,2,0,2,2,0,0,2,0,2
49077,9,4,4,0,9,5,1,2,2,1,1,2,1,0,2
49078,10,4,3,1,4,0,1,1,2,1,1,1,1,2,1
49079,3,0,0,0,9,1,2,0,2,2,2,0,2,1,2
49080,10,2,2,1,0,0,0,0,1,1,1,1,1,0,1
49081,8,1,1,1,7,0,2,0,1,2,1,1,2,1,1
49082,4,0,1,0,10,2,3,2,2,2,2,2,1,2,2
49083,6,1,1,0,9,1,2,2,2,2,1,2,1,2,2
49084,4,0,3,1,6,0,0,0,1,2,0,1,1,1,1
49085,0,0,0,0,7,1,2,0,2,2,2,0,2,1,2
49086,4,0,2,0,7,1,2,0,2,2,2,0,2,0,2
49087,6,1,3,0,10,2,1,1,2,2,1,2,2,0,2
49088,2,0,1,0,3,0,0,0,2,2,0,0,1,0,1
49089,9,2,2,1,3,0,2,0,1,2,1,1,1,0,1
49090,7,1,2,0,1,0,0,0,1,1,1,0,1,0,1
49091,0,0,0,0,5,0,1,0,2,2,0,0,2,2,2
49092,11,2,3,1,2,0,1,0,2,1,1,1,1,0,1
49093,3,0,2,1,10,3,2,0,2,2,2,1,2,0,2
49094,10,2,4,0,1,0,0,0,2,1,1,0,1,1,1
49095,2,0,0,1,10,4,4,0,2,2,2,1,2,0,2
49096,2,0,1,0,5,0,1,0,1,2,0,0,1,0,2
49097,10,2,2,1,0,0,0,0,1,1,1,1,1,0,1
49098,6,0,2,0,6,1,0,0,1,1,2,0,1,1,2
49099,6,0,2,0,8,1,1,0,1,1,2,0,1,1,2
49100,3,0,1,0,0,0,0,0,1,1,0,0,1,0,1
49101,7,1,3,1,5,0,0,0,2,1,1,1,1,2,1
49102,8,2,0,0,2,0,2,0,2,1,1,0,2,0,1
49103,4,0,1,0,8,1,2,1,1,2,2,2,2,2,2
49104,2,0,2,0,10,2,1,1,2,2,2,2,1,2,2
49105,10,3,1,1,3,0,2,1,1,1,1,2,1,2,1
49106,6,1,2,1,11,3,3,0,2,2,2,1,1,0,2
49107,0,0,0,0,9,1,2,0,2,2,2,0,2,0,2
49108,8,1,2,0,4,0,1,0,1,1,1,0,1,1,1
49109,1,0,0,0,5,0,1,0,2,2,0,0,2,0,2
49110,4,0,4,1,11,4,2,1,1,1,2,1,1,0,2
49111,1,0,0,0,11,1,3,1,2,1,2,2,2,2,2
49112,10,3,3,0,6,1,1,0,1,1,2,0,1,0,1
49113,3,0,1,0,9,1,2,0,2,2,2,0,1,2,2
49114,1,0,0,0,3,0,1,0,2,2,0,0,2,2,2
49115,3,0,0,0,10,1,4,2,1,2,2,2,2,2,2
49116,3,0,0,0,8,1,2,1,1,2,2,2,2,1,2
49117,8,2,0,0,7,1,5,2,1,1,1,2,2,1,2
49118,1,0,0,0,11,1,2,0,1,1,2,0,2,2,2
49119,6,0,2,1,11,4,3,1,1,1,2,1,1,1,2
49120,7,0,2,0,8,1,1,1,2,1,2,2,1,1,2
49121,8,1,3,0,4,0,0,0,1,1,1,0,1,0,1
49122,8,1,2,1,3,0,0,0,1,1,1,1,1,1,1
49123,1,0,2,0,5,0,1,1,1,2,0,2,1,0,2
49124,3,0,2,0,11,2,1,0,2,1,2,0,1,0,2
49125,0,0,0,0,10,1,2,1,2,2,2,2,2,0,2
49126,9,2,4,2,1,0,1,0,1,1,1,1,2,1,1
49127,9,2,4,1,8,1,1,2,1,2,1,2,1,2,1
49128,6,1,4,1,4,0,0,0,1,1,1,1,1,0,1
49129,8,1,2,0,7,1,1,0,2,1,2,0,2,2,1
49130,2,0,1,0,3,0,2,0,1,2,0,0,1,1,2
49131,9,2,3,1,6,1,2,0,2,2,2,1,1,0,1
49132,10,4,5,2,5,2,0,0,2,1,1,1,1,0,1
49133,7,3,1,0,10,3,4,2,1,1,1,2,2,0,2
49134,10,1,1,0,1,0,0,0,1,1,1,0,1,1,1
49135,10,3,3,0,2,0,0,0,1,1,1,0,1,0,1
49136,1,0,0,0,11,3,3,0,2,2,2,0,2,0,2
49137,3,0,0,0,7,1,2,1,1,2,2,2,2,0,2
49138,7,0,2,0,10,2,1,1,2,2,2,2,1,0,2
49139,2,0,0,0,10,3,3,0,2,2,2,0,2,1,2
49140,2,0,1,0,11,3,2,1,2,2,2,2,2,1,2
49141,2,0,0,0,10,2,4,1,2,1,2,2,2,2,2
49142,7,1,1,0,0,0,0,0,1,1,1,0,1,0,1
49143,9,2,2,1,2,0,1,0,2,1,1,1,2,1,1
49144,3,0,0,0,9,2,4,1,2,2,2,2,2,2,2
49145,11,4,3,0,0,0,0,0,2,1,1,0,1,0,1
49146,9,2,1,1,2,0,0,0,2,2,1,1,1,1,1
49147,11,6,4,3,5,1,1,0,2,1,1,1,2,2,1
49148,9,2,3,1,9,1,1,2,1,1,1,2,1,0,2
49149,7,2,1,0,0,0,0,0,1,1,1,0,1,1,1
49150,1,0,0,0,11,3,2,1,2,2,2,2,2,0,2
49151,4,0,0,0,10,2,4,2,1,2,2,2,2,0,2
49152,4,0,0,1,10,3,4,1,2,1,2,1,2,2,2
49153,10,2,1,0,2,0,0,0,2,2,1,0,1,0,1
49154,1,0,1,0,6,1,1,0,2,2,2,0,1,2,2
49155,7,1,4,1,7,0,0,0,2,2,1,1,1,2,1
49156,1,0,2,0,7,1,0,0,2,2,2,0,1,0,2
49157,1,0,0,0,8,2,2,0,1,2,2,0,2,2,2
49158,6,1,1,1,1,0,1,0,1,2,1,1,2,0,1
49159,1,0,2,0,10,2,1,1,1,2,2,2,1,2,2
49160,0,0,0,0,10,3,3,1,1,2,2,2,2,2,2
49161,11,4,3,0,0,0,1,2,1,1,1,2,2,0,1
49162,11,3,2,0,0,0,1,0,1,1,1,0,2,0,1
49163,10,2,0,0,1,0,0,0,2,1,1,0,0,0,1
49164,7,1,1,0,0,0,0,0,1,1,1,0,1,0,1
49165,4,0,0,1,10,2,3,1,2,2,2,1,2,0,2
49166,8,2,3,1,8,2,0,0,1,2,1,1,1,0,1
49167,9,2,2,1,6,0,2,0,2,2,1,1,1,1,1
49168,5,0,1,0,9,2,2,1,1,1,2,2,2,0,2
49169,11,3,1,1,5,0,1,0,2,1,1,1,2,2,1
49170,8,2,4,1,8,1,1,1,1,2,1,2,1,0,1
49171,11,3,3,1,0,0,1,0,1,1,1,1,1,1,1
49172,9,2,2,0,3,0,0,0,2,1,1,0,1,2,1
49173,1,0,0,0,0,0,0,0,2,1,0,0,0,0,1
49174,11,3,3,0,0,0,0,0,2,1,1,0,1,1,1
49175,9,2,2,1,8,1,2,0,2,2,2,1,1,0,1
49176,10,2,2,1,5,0,1,0,1,2,1,1,2,0,1
49177,1,0,0,0,10,3,2,1,2,2,2,2,2,2,2
49178,0,0,0,0,3,0,1,0,2,2,0,0,2,0,2
49179,0,0,0,0,10,3,3,2,2,2,2,2,2,2,2
49180,4,0,1,0,9,1,4,0,1,1,2,0,2,1,2
49181,9,2,3,2,2,0,1,0,2,1,1,1,1,2,1
49182,2,0,3,0,10,2,1,0,1,1,2,0,1,0,2
49183,9,3,4,3,7,1,1,0,2,1,1,1,1,1,1
49184,10,5,3,3,4,0,2,0,2,2,1,1,2,1,1
49185,7,0,2,2,9,1,3,0,1,1,2,1,2,1,2
49186,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
49187,7,1,2,1,1,0,0,0,1,1,1,1,1,1,1
49188,4,0,0,0,10,2,5,2,1,1,2,2,2,0,2
49189,1,0,0,0,10,1,4,1,1,1,2,2,2,0,2
49190,7,1,3,0,6,0,0,0,2,2,1,0,1,0,1
49191,1,0,0,0,9,2,2,1,2,2,2,2,2,0,2
49192,8,1,2,1,7,1,2,1,2,1,2,2,1,0,1
49193,1,0,0,0,10,2,2,0,1,2,2,0,2,0,2
49194,7,1,2,1,4,0,1,0,2,2,1,1,2,2,1
49195,10,2,1,0,1,0,1,0,1,1,1,0,2,1,1
49196,3,0,1,0,9,1,1,1,1,1,2,2,1,0,2
49197,8,1,2,1,6,1,2,1,1,1,1,2,2,1,2
49198,9,2,1,1,2,0,1,0,2,1,1,1,2,1,1
49199,2,0,1,0,11,2,2,1,2,2,2,2,1,0,2
49200,9,1,2,1,4,0,0,0,2,2,1,1,1,1,1
49201,2,0,0,0,7,1,4,2,1,1,2,2,2,0,2
49202,9,1,3,1,1,0,0,0,1,1,1,1,1,0,1
49203,1,0,0,0,9,2,2,0,2,2,2,0,2,2,2
49204,5,0,1,1,0,0,0,0,2,1,0,1,1,1,1
49205,6,0,2,1,4,0,1,0,1,2,0,1,2,0,2
49206,7,1,3,0,3,0,0,1,1,1,1,2,1,1,1
49207,4,0,2,0,1,0,1,0,1,2,0,0,1,0,1
49208,5,1,0,0,9,2,5,2,1,2,2,2,2,1,2
49209,5,0,2,0,11,3,2,1,2,1,2,2,1,1,2
49210,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
49211,10,4,4,1,5,1,1,1,2,1,1,1,1,2,1
49212,8,1,4,1,3,0,0,0,2,1,1,1,1,1,1
49213,10,2,2,1,3,0,2,0,2,2,1,1,2,0,1
49214,5,0,2,0,7,1,2,1,2,2,2,2,2,0,2
49215,4,0,2,0,7,1,2,1,2,2,2,2,1,2,2
49216,9,5,3,1,3,0,1,1,1,1,1,2,1,0,1
49217,10,3,3,0,3,0,0,1,2,1,1,2,1,0,1
49218,11,3,2,1,0,0,0,0,1,1,1,1,1,1,1
49219,6,0,3,0,2,0,0,0,2,1,0,0,1,0,1
49220,0,0,0,0,10,2,4,1,2,2,2,2,2,2,2
49221,2,0,1,0,1,0,0,0,1,1,0,0,1,0,1
49222,0,0,1,0,10,2,3,1,2,2,2,2,1,0,2
49223,11,3,3,0,5,0,1,2,2,1,1,2,1,0,1
49224,11,4,3,1,8,0,1,0,2,2,1,1,2,0,1
49225,11,3,2,0,0,0,1,0,1,1,1,0,2,1,1
49226,2,0,0,0,9,2,3,1,2,1,2,2,2,1,2
49227,10,2,2,1,5,1,0,0,2,1,2,1,1,1,1
49228,4,0,1,0,0,0,0,0,1,1,0,0,1,1,1
49229,7,1,2,0,2,0,0,0,2,1,1,0,1,0,1
49230,0,0,0,0,9,1,1,0,2,2,2,0,2,0,2
49231,3,0,1,0,9,1,3,1,1,1,2,2,1,0,2
49232,11,3,3,1,1,0,0,0,1,2,1,1,1,1,1
49233,3,0,0,0,10,2,2,1,2,2,2,2,2,0,2
49234,9,2,3,0,1,0,0,0,1,1,1,0,1,0,1
49235,0,0,0,0,10,2,2,0,2,2,2,0,2,2,2
49236,10,2,1,1,5,1,3,0,1,1,2,1,2,0,1
49237,1,0,0,0,7,1,2,1,2,2,2,2,2,0,2
49238,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
49239,11,1,2,0,3,0,1,0,1,1,1,0,1,0,1
49240,4,0,1,1,7,1,2,1,2,1,2,1,2,2,2
49241,3,0,1,0,11,4,4,1,2,2,2,2,2,1,2
49242,8,1,3,2,4,0,1,0,2,1,1,1,1,0,1
49243,0,0,0,0,11,3,3,0,1,2,2,0,2,2,2
49244,10,2,2,1,1,0,0,0,1,1,1,1,1,0,1
49245,10,2,1,0,0,0,0,0,2,1,1,0,1,1,1
49246,3,0,1,1,11,6,4,0,1,2,2,1,2,2,2
49247,9,1,2,0,1,0,0,0,1,1,1,0,1,1,1
49248,7,1,0,0,3,0,1,0,2,2,1,0,2,2,1
49249,2,0,1,0,9,2,2,1,1,2,2,2,1,2,2
49250,4,0,0,0,7,0,4,0,1,1,0,0,2,1,2
49251,6,1,1,1,10,3,3,1,2,2,2,1,2,2,2
49252,7,1,3,0,10,2,1,1,2,1,1,2,1,1,2
49253,2,0,0,0,9,1,3,1,1,2,2,2,2,0,2
49254,4,0,0,0,10,2,4,2,1,2,2,2,2,2,2
49255,1,0,0,0,10,3,2,0,2,2,2,0,2,2,2
49256,1,0,1,0,9,2,1,1,1,2,2,2,1,0,2
49257,10,3,1,1,3,0,1,0,2,1,1,1,2,1,1
49258,4,0,1,0,0,0,1,0,1,1,0,0,2,0,1
49259,2,0,0,0,10,2,3,0,2,2,2,0,2,1,2
49260,2,0,0,0,11,3,3,1,1,1,2,2,2,0,2
49261,4,0,1,1,10,5,4,1,2,2,2,1,1,0,2
49262,1,0,1,0,10,3,1,1,2,2,2,2,2,0,2
49263,4,0,0,0,11,3,3,0,2,2,2,0,2,2,2
49264,1,0,1,0,10,2,2,1,1,2,2,2,1,2,2
49265,2,0,0,0,4,0,2,0,2,2,0,0,2,1,2
49266,10,2,2,1,0,0,0,0,1,1,1,1,1,1,1
49267,0,0,1,0,2,0,0,0,2,2,0,0,1,0,2
49268,6,0,0,1,9,2,4,0,2,2,2,1,2,2,2
49269,5,0,1,0,2,0,2,0,2,2,0,0,2,1,1
49270,8,2,1,1,4,0,4,1,2,2,1,1,2,1,1
49271,8,1,2,1,4,0,0,0,2,2,1,1,1,2,1
49272,8,1,1,0,1,0,0,0,1,1,1,0,1,1,1
49273,1,0,0,0,9,1,1,0,2,2,2,0,2,2,2
49274,0,0,0,0,3,0,1,0,1,2,0,0,2,0,2
49275,10,3,1,1,3,0,3,0,1,1,1,1,2,0,1
49276,8,2,0,0,9,2,5,1,2,2,1,2,2,1,2
49277,7,1,4,0,6,0,0,1,1,2,1,2,1,2,1
49278,10,2,2,0,1,0,0,0,2,1,1,0,1,1,1
49279,0,0,0,0,9,1,2,1,1,2,2,2,2,2,2
49280,11,4,2,2,2,0,1,0,1,2,1,1,2,2,1
49281,3,0,2,0,11,2,2,0,2,2,2,0,1,2,2
49282,9,1,0,1,4,0,2,0,2,2,1,1,2,2,1
49283,10,2,3,0,3,0,0,0,1,2,1,0,1,0,1
49284,8,2,2,1,2,0,0,0,2,1,1,1,1,0,1
49285,8,3,2,0,3,0,1,0,1,1,1,0,2,1,1
49286,10,4,2,2,6,1,2,0,1,1,1,1,2,2,1
49287,9,1,1,0,4,0,1,0,2,1,1,0,2,0,1
49288,1,0,2,0,10,2,1,1,2,2,2,2,2,2,2
49289,5,1,0,1,10,3,3,1,1,2,2,2,2,0,2
49290,9,3,3,0,0,0,0,0,1,1,1,0,1,1,1
49291,9,1,1,0,3,0,2,0,2,1,1,0,2,0,1
49292,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
49293,4,0,0,0,7,1,2,1,2,1,2,2,2,0,2
49294,11,3,2,1,3,0,1,0,1,2,1,1,2,1,1
49295,3,0,1,0,10,1,2,0,1,2,2,0,1,0,2
49296,5,0,2,1,9,2,1,1,1,2,2,2,2,1,2
49297,7,1,1,1,7,2,2,0,2,2,2,1,2,0,1
49298,10,2,3,1,0,0,0,0,2,1,1,1,1,0,1
49299,10,3,2,1,3,0,2,0,1,1,1,1,2,1,1
49300,9,1,2,0,0,0,0,0,1,1,1,0,1,0,1
49301,0,0,0,0,8,2,0,0,1,2,2,0,0,2,2
49302,1,0,1,0,5,0,1,0,1,2,0,0,2,2,2
49303,8,2,3,2,7,1,2,0,1,1,2,1,2,2,1
49304,0,0,0,0,9,2,2,0,2,2,2,0,2,2,2
49305,10,2,3,0,1,0,0,0,2,1,1,0,1,1,1
49306,10,3,3,0,2,0,0,1,2,1,1,2,1,0,1
49307,8,1,2,1,3,0,0,0,1,1,1,1,1,0,1
49308,8,1,2,1,7,1,2,0,2,2,2,1,2,0,1
49309,0,0,0,0,8,2,1,0,2,2,2,0,2,0,2
49310,0,0,0,0,5,0,1,0,2,2,0,0,2,0,2
49311,2,0,0,0,11,3,2,1,2,2,2,2,2,2,2
49312,0,0,1,0,6,1,1,0,2,2,2,0,1,2,2
49313,11,3,2,1,0,0,0,0,1,1,1,1,1,0,1
49314,3,0,2,0,2,0,0,0,1,2,0,0,1,0,1
49315,4,0,1,1,10,2,4,2,2,2,2,2,2,0,2
49316,10,4,3,1,1,0,0,0,1,1,1,1,1,0,1
49317,2,0,0,0,11,2,2,1,1,1,2,2,2,0,2
49318,2,0,0,0,8,2,4,1,1,2,2,2,2,0,2
49319,11,5,2,1,1,0,2,0,1,1,1,1,2,1,1
49320,8,1,3,1,4,0,1,1,1,2,1,2,2,0,1
49321,0,0,0,0,9,1,2,0,2,2,2,0,2,0,2
49322,10,2,0,0,5,1,2,1,2,1,2,2,2,1,1
49323,11,3,2,0,1,0,0,0,2,1,1,0,1,1,1
49324,1,0,0,0,9,1,3,0,1,2,2,0,2,0,2
49325,7,1,3,0,11,5,2,1,1,1,1,2,2,2,2
49326,0,0,1,0,8,1,2,0,1,2,2,0,1,0,2
49327,2,0,1,0,8,1,2,1,2,1,2,2,2,0,2
49328,9,2,4,0,4,0,0,1,1,1,1,2,1,0,1
49329,10,2,2,1,0,0,0,0,1,1,1,1,1,1,1
49330,3,0,1,0,0,0,0,0,1,1,0,0,1,0,1
49331,10,2,2,0,2,0,0,0,2,2,1,0,1,0,1
49332,8,3,4,1,9,5,2,2,2,2,1,2,2,0,1
49333,1,0,1,0,11,4,3,1,2,2,2,2,2,0,2
49334,0,0,0,0,10,1,2,1,2,2,2,2,2,0,2
49335,10,3,2,0,3,0,1,0,1,1,1,0,2,0,1
49336,1,0,0,1,10,3,5,1,1,2,2,1,2,0,2
49337,6,0,3,0,11,3,0,2,1,1,2,2,1,1,2
49338,5,1,2,0,4,0,0,0,1,1,1,0,1,0,1
49339,4,0,0,0,9,2,4,1,2,1,2,2,2,1,2
49340,10,3,1,1,3,0,2,0,1,1,1,1,1,0,1
49341,10,1,1,0,0,0,2,0,2,1,1,0,2,1,1
49342,9,1,0,1,3,0,2,0,2,2,1,1,2,1,1
49343,10,2,2,2,5,0,0,0,1,1,1,1,1,0,1
49344,5,0,0,0,10,3,3,2,1,1,2,2,2,0,2
49345,10,2,2,0,0,0,0,0,2,1,1,0,1,1,1
49346,10,3,3,0,1,0,0,0,2,1,1,0,1,0,1
49347,0,0,0,0,3,0,1,0,2,2,0,0,2,2,2
49348,5,0,1,0,0,0,0,0,1,1,0,0,1,0,1
49349,4,0,1,1,9,3,3,1,2,2,2,1,2,2,2
49350,10,2,2,0,1,0,0,0,1,1,1,0,1,0,1
49351,2,0,1,0,9,3,2,1,1,1,2,2,1,1,2
49352,6,1,1,0,6,2,3,2,2,2,1,2,1,2,2
49353,8,1,2,0,8,5,2,3,2,2,2,2,2,0,1
49354,6,1,3,1,3,0,1,0,1,2,1,1,2,1,1
49355,0,0,1,0,5,0,1,0,2,2,0,0,1,2,2
49356,3,0,0,0,8,1,3,1,2,1,2,2,2,1,2
49357,8,2,2,0,0,0,0,0,2,1,1,0,1,1,1
49358,3,0,2,2,7,2,2,0,1,2,2,1,1,2,2
49359,4,0,1,0,8,3,2,1,2,2,2,2,2,2,2
49360,6,0,0,0,0,0,2,0,1,1,0,0,2,0,1
49361,10,2,3,0,0,0,0,0,1,1,1,0,1,1,1
49362,3,0,1,0,11,3,2,1,2,1,2,2,1,0,2
49363,7,0,2,0,0,0,0,0,1,1,0,0,1,0,1
49364,3,0,1,0,11,4,3,1,2,2,2,2,1,0,2
49365,9,2,1,1,6,0,3,1,1,2,1,1,1,1,1
49366,0,0,0,0,10,2,2,1,2,2,2,2,2,2,2
49367,3,0,3,2,10,2,2,1,2,2,2,1,2,2,2
49368,6,0,2,0,9,1,3,1,1,1,2,2,1,2,2
49369,7,0,1,2,4,0,2,0,1,1,0,1,2,0,1
49370,9,1,1,0,0,0,1,0,2,1,1,0,2,0,1
49371,9,2,3,1,2,0,0,0,1,1,1,1,1,1,1
49372,8,3,1,0,10,1,3,2,1,1,1,2,2,1,2
49373,8,0,4,2,11,3,0,1,1,2,2,1,1,0,2
49374,3,0,2,0,3,0,1,0,1,2,0,0,2,0,1
49375,4,0,2,0,9,1,1,1,2,1,2,2,1,0,2
49376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49377,10,1,2,0,0,0,0,0,1,1,1,0,1,1,1
49378,8,2,3,1,8,3,3,1,2,2,2,2,1,2,1
49379,8,1,2,1,5,1,1,0,2,2,2,1,1,0,1
49380,2,0,0,0,11,3,3,1,1,1,2,2,2,0,2
49381,3,0,0,0,11,2,5,1,2,2,2,2,2,2,2
49382,4,0,2,0,10,2,2,1,1,2,2,2,1,1,2
49383,8,1,1,0,0,0,0,0,1,1,1,0,1,0,1
49384,9,2,1,0,7,1,3,1,2,2,1,2,2,0,2
49385,8,1,3,0,5,0,2,0,2,1,1,0,2,0,1
49386,9,2,2,0,4,0,2,1,2,1,1,2,2,1,1
49387,4,0,3,0,11,2,1,0,1,1,2,0,2,0,2
49388,8,1,2,2,8,2,2,0,2,2,2,1,1,2,1
49389,0,0,0,0,10,2,1,1,2,2,2,2,2,2,2
49390,2,0,2,0,11,5,1,1,1,2,2,2,1,2,2
49391,9,3,2,0,0,0,0,0,1,1,1,0,1,1,1
49392,6,0,2,0,9,1,1,0,1,2,2,0,2,1,2
49393,4,0,1,0,9,1,3,1,1,1,2,2,2,1,2
49394,5,0,2,1,1,0,0,0,1,2,0,1,1,1,1
49395,2,0,0,0,11,2,4,1,1,1,2,2,2,0,2
49396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
49397,9,1,1,0,1,0,1,0,1,1,1,0,1,0,1
49398,4,0,1,0,8,1,2,0,2,1,2,0,1,0,2
49399,11,1,3,1,5,1,0,1,1,1,2,1,1,0,1
49400,10,2,3,1,3,0,0,0,2,1,1,1,1,0,1
49401,0,0,0,0,11,2,1,0,1,2,2,0,2,2,2
49402,0,0,0,0,10,1,2,1,2,2,2,2,2,2,2
49403,8,2,3,1,7,0,3,2,1,2,1,2,1,1,1
49404,7,1,1,1,6,1,1,1,2,1,2,2,2,0,1
49405,8,1,2,0,3,0,0,1,1,1,1,2,1,0,1
49406,0,0,0,0,10,2,3,1,2,2,2,2,2,2,2
49407,5,2,1,0,9,2,4,2,2,2,1,2,2,2,1
49408,7,1,1,0,3,0,1,0,1,1,1,0,2,2,1
49409,8,1,1,2,5,0,2,0,1,2,1,1,1,0,1
49410,9,2,5,2,6,1,0,0,1,1,2,1,1,0,1
