,t1_inhibitorKills,t1_dragonKills,t1_baronKills,t2_inhibitorKills,t2_dragonKills,t2_baronKills,firstBlood,firstTower,firstInhibitor,firstBaron,firstDragon,firstRiftHerald,winner
48561,0,0,0,0,0,0,0,0,0,0,0,0,1
48562,0,0,0,0,0,0,2,2,0,0,0,0,2
48563,0,0,0,0,2,0,2,2,0,0,2,2,2
48564,0,1,0,0,1,0,2,1,0,0,2,2,2
48565,1,2,1,0,1,0,2,2,1,1,1,0,1
48566,0,1,0,0,1,0,1,2,0,0,1,2,2
48567,2,1,0,0,0,0,1,1,1,0,1,0,1
48568,1,1,0,0,2,0,2,1,1,0,2,0,1
48569,0,0,0,1,3,1,1,2,2,2,2,2,2
48570,0,1,0,3,1,1,1,2,2,2,1,0,2
48571,0,0,0,2,3,0,1,2,2,0,2,2,2
48572,0,1,0,1,2,0,2,2,2,0,1,0,2
48573,0,0,0,3,3,1,1,2,2,2,2,2,2
48574,0,0,1,0,3,1,2,2,0,1,2,0,2
48575,0,1,0,2,1,1,1,2,2,2,1,0,2
48576,0,1,0,0,0,0,2,1,0,0,1,0,1
48577,1,2,0,0,0,0,2,1,1,0,1,0,1
48578,3,3,1,0,0,0,1,1,1,1,1,1,1
48579,2,1,1,1,3,1,1,1,1,1,1,1,2
48580,1,1,0,1,2,1,2,1,1,2,2,0,2
48581,0,0,0,2,1,0,2,2,2,0,2,0,2
48582,0,1,0,0,0,0,1,1,0,0,1,0,1
48583,0,0,0,3,2,0,2,2,2,0,2,2,2
48584,0,3,0,2,0,0,1,1,2,0,1,2,2
48585,2,2,1,0,2,1,2,1,1,2,2,1,1
48586,1,3,0,0,1,1,2,1,1,2,1,0,1
48587,0,1,1,4,4,0,2,2,2,1,2,0,2
48588,0,0,0,0,0,0,1,1,0,0,0,0,1
48589,3,2,2,0,2,0,1,1,1,1,1,1,1
48590,3,4,2,0,0,0,1,1,1,1,1,0,1
48591,1,0,1,0,3,0,2,2,1,1,2,0,1
48592,2,3,1,0,0,0,2,1,1,1,1,2,1
48593,0,1,0,1,0,1,1,2,2,2,1,2,2
48594,3,1,0,0,1,0,1,1,1,0,2,1,1
48595,0,0,0,0,0,0,2,0,0,0,0,0,2
48596,2,2,1,1,2,1,1,1,2,2,2,1,1
48597,2,3,1,1,1,0,1,2,2,1,1,1,1
48598,0,0,0,3,2,0,1,2,2,0,2,2,2
48599,0,2,0,3,1,1,1,1,2,2,2,0,2
48600,2,2,1,0,2,0,1,2,1,1,1,0,1
48601,0,2,0,2,3,1,1,2,2,2,1,2,2
48602,0,1,0,0,1,0,1,1,0,0,2,0,1
48603,0,1,0,3,3,0,1,1,2,0,1,2,2
48604,1,1,0,0,1,0,1,1,1,0,1,1,1
48605,0,0,0,0,2,0,2,1,0,0,2,0,2
48606,0,2,1,3,3,0,1,2,2,1,2,1,2
48607,0,1,0,2,2,1,1,2,2,2,1,1,2
48608,2,2,0,1,2,2,2,1,1,2,2,2,2
48609,0,0,0,0,2,1,2,2,0,2,2,0,2
48610,1,3,2,5,2,0,1,2,2,1,2,0,1
48611,1,2,0,2,2,1,1,2,1,2,2,1,2
48612,3,1,0,0,1,0,1,1,1,0,2,0,1
48613,0,1,0,3,2,1,2,2,2,2,1,2,2
48614,2,2,1,0,2,0,2,2,1,1,2,0,1
48615,2,3,1,0,0,0,1,1,1,1,1,0,1
48616,0,1,0,0,0,0,1,1,0,0,1,0,1
48617,2,2,0,1,2,1,2,1,1,2,2,0,1
48618,0,0,0,1,3,1,1,2,2,2,2,0,2
48619,3,0,1,0,2,0,2,1,1,1,2,0,1
48620,0,1,0,2,1,1,1,1,2,2,1,0,2
48621,1,2,1,0,2,1,1,1,1,1,2,2,1
48622,2,3,2,1,0,0,1,2,1,1,1,0,1
48623,0,0,0,0,3,0,2,2,0,0,2,2,2
48624,2,1,1,0,1,0,2,1,1,1,2,0,1
48625,3,2,1,0,0,0,2,1,1,1,1,2,1
48626,1,2,0,0,0,0,1,1,1,0,1,1,1
48627,0,0,0,2,3,0,1,2,2,0,2,2,2
48628,0,1,0,3,2,1,2,2,2,2,2,2,2
48629,0,1,0,0,0,0,1,1,0,0,1,0,1
48630,2,2,0,2,2,1,1,1,1,2,1,1,2
48631,0,1,0,3,2,1,2,2,2,2,1,0,2
48632,0,0,0,2,3,1,1,2,2,2,2,0,2
48633,0,0,0,0,0,0,1,0,0,0,0,0,2
48634,0,0,0,3,3,1,1,1,2,2,2,2,2
48635,2,1,0,0,2,2,2,2,1,2,2,0,1
48636,1,1,1,0,2,0,1,2,1,1,2,2,1
48637,1,2,0,0,0,0,1,1,1,0,1,0,1
48638,0,1,0,0,0,0,1,1,0,0,1,0,1
48639,0,0,0,1,1,0,1,2,2,0,2,2,2
48640,4,3,2,0,0,0,1,1,1,1,1,0,1
48641,3,2,0,0,1,0,1,1,1,0,1,0,1
48642,0,0,0,0,0,0,2,1,0,0,0,0,1
48643,3,1,0,3,4,2,1,2,1,2,2,0,2
48644,0,1,0,1,3,1,1,2,2,2,2,0,2
48645,0,1,0,3,1,1,2,2,2,2,1,2,2
48646,2,3,1,0,2,0,1,1,1,1,1,1,1
48647,2,0,0,4,2,0,2,2,2,0,2,0,2
48648,0,0,0,4,3,1,2,2,2,2,2,0,2
48649,1,1,0,0,2,1,2,1,1,2,2,1,1
48650,2,2,1,0,2,0,1,2,1,1,2,1,1
48651,0,1,1,2,3,1,2,1,2,1,2,0,2
48652,2,1,1,0,2,0,1,2,1,1,2,2,1
48653,2,2,1,0,0,0,1,2,1,1,1,0,1
48654,0,0,0,2,3,0,1,2,2,0,2,0,2
48655,0,2,0,2,1,0,2,2,2,0,1,0,2
48656,0,0,0,2,4,2,2,2,2,2,2,0,2
48657,2,2,0,0,0,0,1,1,1,0,1,0,1
48658,1,2,1,0,2,1,2,2,1,2,2,2,1
48659,0,2,0,2,1,2,1,1,2,2,1,0,2
48660,1,2,1,2,2,1,1,2,2,1,1,2,2
48661,0,1,0,1,1,0,2,2,2,0,1,2,2
48662,0,1,0,0,1,0,2,2,0,0,1,0,2
48663,3,3,1,0,1,1,2,2,1,2,1,0,1
48664,2,4,1,1,1,1,1,1,2,2,2,1,1
48665,1,2,0,0,0,0,1,1,1,0,1,0,1
48666,0,0,0,0,1,0,2,0,0,0,2,0,2
48667,0,1,0,1,3,1,2,1,2,2,2,2,2
48668,2,2,0,0,0,0,1,1,1,0,1,1,1
48669,0,1,0,0,0,0,2,0,0,0,1,0,1
48670,2,3,0,0,1,1,2,2,1,2,2,0,1
48671,0,0,0,1,2,0,1,1,2,0,2,2,2
48672,2,0,0,0,3,1,2,1,1,2,2,1,1
48673,0,0,0,4,3,0,1,2,2,0,2,0,2
48674,2,2,1,0,1,0,2,1,1,1,2,2,1
48675,0,0,0,3,3,2,2,2,2,2,2,2,2
48676,1,1,0,0,0,0,2,1,1,0,1,1,1
48677,1,1,1,0,1,0,2,2,1,1,2,0,1
48678,2,3,2,0,0,0,1,1,1,1,1,0,1
48679,0,1,0,1,1,1,1,1,2,2,1,1,2
48680,0,0,0,2,2,0,2,2,2,0,2,2,2
48681,0,1,0,2,3,1,2,2,2,2,2,2,2
48682,0,0,0,2,0,0,2,2,2,0,0,0,2
48683,0,1,0,3,2,1,2,2,2,2,1,0,2
48684,1,2,1,1,3,0,1,1,2,1,1,0,1
48685,0,0,0,3,1,1,2,1,2,2,2,2,2
48686,1,0,0,1,4,1,2,2,1,2,2,0,2
48687,1,2,1,3,2,0,1,2,2,1,2,2,2
48688,2,1,1,0,2,0,2,2,1,1,2,2,1
48689,0,0,0,0,1,0,2,2,0,0,2,0,2
48690,0,0,0,2,3,1,2,2,2,2,2,0,2
48691,2,1,0,0,2,0,2,1,1,0,2,2,1
48692,0,0,0,1,2,1,2,2,2,2,2,0,2
48693,0,0,0,2,3,0,2,1,2,0,2,1,2
48694,0,0,0,4,2,1,2,2,2,2,2,2,2
48695,0,0,0,0,0,0,1,0,0,0,0,0,2
48696,0,0,0,1,2,0,2,2,2,0,2,0,2
48697,1,0,0,0,2,0,2,1,1,0,2,2,1
48698,0,1,0,3,2,1,1,2,2,2,2,2,2
48699,0,1,0,1,1,0,2,2,2,0,2,0,2
48700,0,1,1,1,3,0,1,1,2,1,2,0,2
48701,0,1,1,2,3,1,2,2,2,1,2,2,2
48702,3,2,0,0,0,0,1,1,1,0,1,0,1
48703,0,0,0,3,1,0,1,2,2,0,2,2,2
48704,2,2,0,0,1,0,1,1,1,0,2,0,1
48705,0,3,0,2,1,1,1,1,2,2,1,0,2
48706,0,0,0,2,2,0,1,2,2,0,2,0,2
48707,2,2,0,0,0,0,1,1,1,0,1,0,1
48708,0,1,1,3,2,0,1,1,2,1,2,0,2
48709,1,3,1,0,0,0,2,1,1,1,1,2,1
48710,1,2,0,0,0,0,2,1,1,0,1,0,1
48711,0,3,0,1,2,2,1,2,2,2,1,1,2
48712,2,1,1,0,2,0,1,2,1,1,2,0,1
48713,1,1,1,0,1,0,1,2,1,1,2,1,1
48714,3,2,0,0,0,0,2,1,1,0,1,0,1
48715,5,2,1,1,2,0,2,2,1,1,2,2,1
48716,0,0,0,3,2,1,2,2,2,2,2,2,2
48717,5,3,3,0,2,0,1,1,1,1,1,1,1
48718,0,0,0,0,0,0,0,0,0,0,0,0,2
48719,4,3,3,0,2,0,2,2,1,1,1,2,1
48720,0,0,0,1,3,0,1,2,2,0,2,0,2
48721,2,3,1,0,1,0,2,1,1,1,1,0,1
48722,1,2,0,0,2,0,2,2,1,0,1,0,1
48723,0,0,0,4,3,2,1,2,2,2,2,2,2
48724,1,2,1,2,3,1,1,2,1,2,2,0,2
48725,0,0,0,3,1,0,2,2,2,0,2,2,2
48726,0,1,0,3,2,1,2,1,2,2,1,1,2
48727,0,1,1,3,3,1,2,1,2,1,2,0,2
48728,3,0,0,0,3,0,2,1,1,0,2,0,1
48729,2,0,1,0,2,1,2,2,1,1,2,2,1
48730,1,2,1,0,0,0,2,1,1,1,1,0,1
48731,1,2,1,2,0,0,1,1,2,1,1,2,2
48732,3,1,1,0,2,0,2,1,1,1,1,0,1
48733,0,1,0,0,0,0,2,1,0,0,1,0,1
48734,2,2,0,0,1,0,1,1,1,0,2,0,1
48735,0,0,0,1,1,0,1,2,2,0,2,2,2
48736,3,1,1,0,2,0,1,1,1,1,2,0,1
48737,3,2,2,0,2,0,1,1,1,1,2,0,1
48738,0,0,0,2,3,1,2,2,2,2,2,2,2
48739,0,2,1,1,2,0,1,1,2,1,1,0,2
48740,0,0,0,0,1,0,2,2,0,0,2,2,2
48741,1,3,1,0,0,0,1,1,1,1,1,1,1
48742,0,0,0,3,4,2,2,2,2,2,2,2,2
48743,0,2,1,2,3,1,2,2,2,1,2,0,2
48744,0,1,0,0,0,0,1,1,0,0,1,0,1
48745,3,2,1,0,0,0,1,1,1,1,1,0,1
48746,0,1,0,1,2,0,1,2,2,0,1,1,2
48747,1,2,0,0,1,0,1,2,1,0,2,0,1
48748,0,0,0,2,2,0,2,2,2,0,2,0,2
48749,0,1,0,1,4,0,2,1,2,0,2,2,2
48750,0,0,0,1,4,1,2,2,2,2,2,0,2
48751,0,1,0,3,3,2,2,1,2,2,2,0,2
48752,1,3,1,0,1,0,1,1,1,1,1,0,1
48753,4,2,2,0,0,0,1,1,1,1,1,1,1
48754,2,2,0,0,0,0,2,1,1,0,1,0,1
48755,2,2,0,0,0,0,2,1,1,0,1,1,1
48756,0,0,0,2,4,2,2,1,2,2,2,0,2
48757,0,1,0,0,1,0,1,1,0,0,2,1,1
48758,0,1,0,3,2,1,1,2,2,2,1,1,2
48759,0,0,0,0,0,0,0,0,0,0,0,0,1
48760,2,2,0,0,1,0,2,1,1,0,1,1,1
48761,2,4,1,0,0,0,1,1,1,1,1,0,1
48762,0,1,0,2,2,1,2,2,2,2,2,0,2
48763,0,0,0,0,2,0,2,2,0,0,2,2,2
48764,2,2,0,0,0,0,1,1,1,0,1,1,1
48765,2,1,0,0,2,0,2,1,1,0,2,0,1
48766,0,0,0,2,1,0,2,1,2,0,2,0,2
48767,3,2,1,2,2,1,1,1,1,1,1,0,2
48768,0,2,0,2,2,1,2,2,2,2,2,2,2
48769,0,0,0,0,0,0,2,1,0,0,0,0,2
48770,3,1,1,0,0,0,1,2,1,1,1,0,1
48771,0,0,0,0,0,0,0,0,0,0,0,0,1
48772,4,3,1,0,1,0,2,1,1,1,1,0,1
48773,0,1,0,2,3,3,2,1,2,2,2,2,2
48774,2,2,0,0,1,0,1,1,1,0,1,0,1
48775,2,1,0,0,1,0,1,1,1,0,2,0,1
48776,2,3,0,0,0,0,1,1,1,0,1,2,1
48777,0,2,0,4,3,2,2,2,2,2,1,0,2
48778,2,2,1,0,2,1,1,1,1,2,1,2,1
48779,1,1,0,2,3,2,1,1,1,2,1,0,2
48780,3,1,0,2,3,2,1,2,2,2,1,0,1
48781,0,1,0,1,2,0,1,2,2,0,1,0,2
48782,0,0,0,3,2,0,2,2,2,0,2,2,2
48783,2,4,0,0,1,1,1,1,1,2,1,2,1
48784,1,3,1,7,3,0,2,2,2,1,2,0,2
48785,1,1,0,1,2,0,2,1,2,0,2,0,1
48786,1,2,0,0,0,0,2,1,1,0,1,1,1
48787,1,3,1,0,0,0,2,1,1,1,1,1,1
48788,0,0,0,2,2,1,1,1,2,2,2,0,2
48789,4,2,1,0,0,0,1,1,1,1,1,1,1
48790,0,0,0,1,2,1,2,2,2,2,2,2,2
48791,1,2,0,0,0,0,1,1,1,0,1,1,1
48792,3,2,0,0,0,0,2,1,1,0,1,1,1
48793,2,2,1,0,0,0,1,2,1,1,1,0,1
48794,0,1,0,2,3,2,2,1,2,2,2,1,2
48795,0,0,0,0,1,0,2,2,0,0,2,0,2
48796,0,2,0,4,2,1,2,2,2,2,1,1,2
48797,0,0,1,2,3,0,1,1,2,1,2,0,2
48798,0,1,0,3,2,1,2,2,2,2,2,2,2
48799,2,3,1,0,0,0,1,1,1,1,1,0,1
48800,0,0,0,1,3,0,1,1,2,0,2,1,2
48801,1,1,0,0,2,0,1,1,1,0,2,0,1
48802,2,1,0,0,1,0,2,1,1,0,2,1,1
48803,0,0,0,2,3,1,2,1,2,2,2,0,2
48804,2,3,1,0,1,1,1,1,1,2,2,0,1
48805,0,0,0,1,2,0,1,2,2,0,2,2,2
48806,0,1,0,2,2,0,2,2,2,0,2,0,2
48807,1,2,0,2,4,2,1,2,2,2,2,0,2
48808,1,3,0,0,0,1,1,2,1,2,1,0,1
48809,0,0,0,1,2,0,1,2,2,0,2,2,2
48810,2,2,0,0,0,0,2,1,1,0,1,0,1
48811,3,2,1,0,2,0,2,1,1,1,1,0,1
48812,0,0,0,1,2,0,2,2,2,0,2,2,2
48813,0,0,0,1,1,0,1,2,2,0,2,0,2
48814,0,1,0,2,2,0,2,2,2,0,2,0,2
48815,0,0,0,5,4,2,2,2,2,2,2,2,2
48816,0,0,0,3,3,0,2,2,2,0,2,0,2
48817,1,1,1,3,4,1,2,2,1,1,2,0,2
48818,3,1,1,0,0,0,1,1,1,1,1,1,1
48819,2,2,0,0,0,0,1,1,1,0,1,0,1
48820,1,2,1,0,0,0,1,1,1,1,1,1,1
48821,1,1,0,0,0,0,1,1,1,0,1,1,1
48822,3,4,1,0,0,0,1,1,1,1,1,1,1
48823,1,2,2,1,2,0,1,2,2,1,2,2,1
48824,1,1,0,0,2,1,2,2,1,2,2,0,1
48825,1,3,0,1,1,1,1,1,2,2,2,2,1
48826,4,2,1,0,1,0,1,1,1,1,1,1,1
48827,3,1,1,0,0,0,1,1,1,1,1,0,1
48828,0,0,0,2,2,0,2,2,2,0,2,0,2
48829,0,0,0,1,3,0,1,2,2,0,2,0,2
48830,0,0,0,2,3,1,2,1,2,2,2,0,2
48831,1,2,1,2,2,0,2,2,1,1,2,0,2
48832,2,2,0,2,2,1,1,1,1,2,1,2,2
48833,0,1,0,0,1,0,1,1,0,0,2,1,1
48834,3,2,1,0,0,0,1,1,1,1,1,0,1
48835,0,0,0,3,3,1,2,2,2,2,2,2,2
48836,1,2,0,1,2,0,2,2,1,0,1,0,2
48837,0,2,0,2,1,0,1,2,2,0,1,0,2
48838,0,0,0,1,2,0,2,2,2,0,2,0,2
48839,1,3,0,1,2,1,1,2,1,2,1,1,2
48840,0,1,0,1,1,0,1,2,2,0,2,0,2
48841,1,3,1,0,1,0,1,2,1,1,1,0,1
48842,0,0,0,1,1,0,1,2,2,0,2,2,2
48843,3,4,1,0,0,0,2,1,1,1,1,0,1
48844,1,2,1,1,3,1,2,1,1,1,1,0,2
48845,0,1,1,1,4,0,2,2,2,1,2,0,2
48846,0,3,0,0,1,0,1,1,0,0,2,0,2
48847,0,0,0,1,3,0,2,2,2,0,2,1,2
48848,2,1,0,0,0,0,1,1,1,0,1,1,1
48849,4,3,0,0,0,0,2,2,1,0,1,1,1
48850,3,3,1,0,0,0,1,1,1,1,1,0,1
48851,0,0,0,1,2,0,2,2,2,0,2,1,2
48852,2,1,0,0,2,1,1,1,1,2,2,0,1
48853,3,2,1,0,0,0,1,2,1,1,1,1,1
48854,0,2,0,5,3,2,1,2,2,2,1,2,2
48855,1,0,1,0,0,0,2,2,1,1,0,0,1
48856,0,0,0,3,3,0,2,2,2,0,2,0,2
48857,1,2,1,1,3,1,1,2,2,2,2,2,1
48858,0,0,0,1,2,1,2,1,2,2,2,2,2
48859,0,1,0,1,2,1,2,2,2,2,2,1,2
48860,3,2,1,0,2,0,2,2,1,1,2,1,1
48861,0,0,0,3,2,0,1,2,2,0,2,1,2
48862,2,3,1,0,0,0,2,2,1,1,1,2,1
48863,0,1,0,1,2,0,2,1,2,0,1,0,2
48864,1,0,0,3,4,1,1,1,2,2,2,2,2
48865,1,2,0,0,0,0,2,1,1,0,1,0,1
48866,5,2,1,0,1,0,2,2,1,1,2,2,1
48867,2,2,1,0,1,0,1,2,1,1,2,0,1
48868,2,1,0,0,2,0,1,2,1,0,1,0,1
48869,2,3,1,0,0,0,2,1,1,1,1,0,1
48870,0,0,0,2,1,1,2,2,2,2,2,0,2
48871,2,2,1,0,0,0,1,1,1,1,1,1,1
48872,3,2,0,0,1,0,1,1,1,0,2,2,1
48873,0,0,0,0,1,0,1,1,0,0,2,2,1
48874,2,1,0,0,0,0,2,1,1,0,1,0,1
48875,2,0,0,0,3,0,2,2,1,0,2,1,1
48876,3,3,0,0,0,1,1,1,1,2,1,1,1
48877,0,0,0,1,2,0,2,2,2,0,2,2,2
48878,0,2,0,0,1,1,1,2,0,2,1,0,2
48879,0,0,0,1,4,0,2,2,2,0,2,1,2
48880,2,1,0,0,0,0,1,1,1,0,1,1,1
48881,0,0,0,4,4,1,1,2,2,2,2,1,2
48882,4,4,0,5,0,1,2,1,1,2,1,0,2
48883,0,2,0,1,1,1,1,1,2,2,1,0,2
48884,4,2,1,0,1,0,2,1,1,1,2,0,1
48885,0,0,0,3,3,1,2,2,2,2,2,2,2
48886,1,1,0,2,1,0,2,1,1,0,1,0,2
48887,2,3,2,3,2,0,2,2,2,1,2,0,2
48888,4,3,1,0,0,0,2,1,1,1,1,1,1
48889,0,0,0,1,3,1,2,2,2,2,2,0,2
48890,1,0,1,0,1,0,1,1,1,1,2,1,1
48891,0,0,1,0,0,0,2,2,0,1,0,0,1
48892,1,2,1,0,1,0,1,1,1,1,2,0,1
48893,1,2,1,0,1,0,2,1,1,1,1,0,1
48894,0,0,0,2,2,0,2,2,2,0,2,0,2
48895,0,0,0,2,3,1,2,2,2,2,2,2,2
48896,2,1,1,0,1,0,1,1,1,1,1,1,1
48897,2,2,1,0,0,0,1,1,1,1,1,1,1
48898,0,0,0,2,3,1,1,1,2,2,2,0,2
48899,0,1,0,0,1,0,2,1,0,0,2,0,1
48900,1,2,0,0,0,0,1,1,1,0,1,1,1
48901,0,1,1,0,2,0,1,1,0,1,1,1,1
48902,0,0,0,0,2,0,1,2,0,0,2,2,2
48903,0,0,1,4,4,1,2,2,2,1,2,2,2
48904,0,1,0,3,2,0,2,2,2,0,1,0,2
48905,0,2,0,2,0,1,2,2,2,2,1,2,2
48906,1,1,1,0,1,0,1,1,1,1,2,0,1
48907,1,0,0,0,2,0,1,2,1,0,2,1,1
48908,3,2,1,0,1,0,1,2,1,1,1,0,1
48909,3,3,1,0,0,0,2,1,1,1,1,0,1
48910,0,0,0,3,2,0,1,2,2,0,2,2,2
48911,4,1,2,1,3,0,2,2,2,1,2,0,1
48912,0,2,0,2,1,1,1,1,2,2,2,0,2
48913,0,0,0,2,2,1,2,2,2,2,2,2,2
48914,4,4,0,1,1,1,1,1,1,2,1,0,1
48915,0,0,0,0,0,0,2,1,0,0,0,0,1
48916,0,0,0,1,2,0,2,2,2,0,2,0,2
48917,0,0,0,1,1,0,2,2,2,0,2,2,2
48918,4,3,2,0,1,0,2,2,1,1,1,0,1
48919,0,0,0,2,3,1,1,2,2,2,2,2,2
48920,0,0,0,2,2,0,2,2,2,0,2,2,2
48921,0,0,0,0,3,0,1,2,0,0,2,1,2
48922,1,2,1,1,0,0,2,2,1,1,1,2,2
48923,3,1,0,1,0,1,2,1,1,2,1,0,1
48924,0,2,1,2,2,1,2,1,2,2,1,1,2
48925,1,0,1,1,3,0,2,2,2,1,2,0,1
48926,0,0,0,1,2,1,1,2,2,2,2,1,2
48927,0,2,0,3,0,1,2,2,2,2,1,0,2
48928,0,0,0,0,1,0,2,2,0,0,2,0,2
48929,3,2,0,0,0,0,1,1,1,0,1,0,1
48930,1,2,1,1,2,1,2,2,2,2,1,2,1
48931,0,1,0,2,2,0,2,2,2,0,2,2,2
48932,2,0,1,0,2,0,2,1,1,1,2,2,1
48933,1,1,0,3,2,2,2,2,1,2,2,2,2
48934,1,2,1,0,0,0,1,1,1,1,1,0,1
48935,0,1,0,4,4,2,1,1,2,2,2,1,2
48936,3,2,1,0,0,0,2,1,1,1,1,1,1
48937,0,3,0,2,0,1,2,2,2,2,1,2,2
48938,0,2,0,2,2,1,1,1,2,2,1,2,2
48939,3,3,2,0,1,0,1,1,1,1,1,0,1
48940,3,3,0,0,0,0,2,1,1,0,1,0,1
48941,3,1,2,2,5,1,2,1,1,1,2,1,2
48942,0,0,0,0,0,0,1,1,0,0,0,0,1
48943,4,1,1,0,2,0,2,1,1,1,1,0,1
48944,0,0,0,0,1,0,2,2,0,0,2,0,2
48945,0,0,0,2,2,0,1,2,2,0,2,2,2
48946,1,2,2,0,1,0,1,1,1,1,2,0,1
48947,1,2,0,0,1,0,1,1,1,0,1,1,1
48948,4,4,1,0,0,0,1,1,1,1,1,1,1
48949,0,0,0,0,3,0,1,2,0,0,2,2,2
48950,1,2,0,0,2,1,2,1,1,2,1,2,1
48951,0,0,0,1,1,0,2,2,2,0,2,2,2
48952,0,2,0,1,1,1,1,1,2,2,1,2,2
48953,2,2,1,0,1,0,1,1,1,1,2,0,1
48954,1,2,1,0,1,0,2,2,1,1,1,0,1
48955,0,5,1,3,1,1,2,1,2,1,1,0,2
48956,3,2,0,0,0,0,2,1,1,0,1,2,1
48957,0,1,0,2,1,0,2,1,2,0,1,0,2
48958,0,2,0,2,2,1,2,1,2,2,2,0,2
48959,1,2,0,0,0,0,1,2,1,0,1,0,1
48960,0,2,0,0,1,0,1,2,0,0,1,0,1
48961,2,3,0,1,1,2,1,1,1,2,1,0,2
48962,3,3,1,0,1,0,2,1,1,1,1,1,1
48963,0,2,0,2,1,1,2,2,2,2,2,0,2
48964,0,0,0,3,2,1,2,2,2,2,2,2,2
48965,1,0,1,3,5,0,1,2,2,1,2,0,2
48966,0,0,0,0,0,0,0,0,0,0,0,0,1
48967,4,3,1,0,0,0,2,1,1,1,1,1,1
48968,0,0,0,3,4,1,2,1,2,2,2,0,2
48969,0,1,0,2,3,1,2,2,2,2,2,1,2
48970,2,0,0,0,2,1,2,2,1,2,2,1,1
48971,0,1,0,4,3,1,2,2,2,2,2,2,2
48972,2,0,1,3,3,1,1,1,1,2,2,2,2
48973,0,1,0,3,3,0,2,1,2,0,2,1,2
48974,0,1,2,3,2,0,2,1,2,1,1,0,2
48975,2,3,2,1,4,1,1,1,1,2,2,1,1
48976,0,1,0,4,2,1,1,1,2,2,2,2,2
48977,1,2,0,0,0,0,1,1,1,0,1,1,1
48978,2,3,1,0,2,1,2,1,1,2,1,0,1
48979,2,2,0,0,1,0,1,1,1,0,2,1,1
48980,0,1,0,2,2,1,2,2,2,2,1,2,2
48981,0,0,0,2,2,0,2,2,2,0,2,2,2
48982,1,3,1,0,0,0,1,1,1,1,1,0,1
48983,2,4,1,0,0,0,1,2,1,1,1,0,1
48984,1,2,2,0,2,0,2,2,1,1,1,0,1
48985,1,3,1,0,0,0,1,2,1,1,1,2,1
48986,0,3,0,2,0,0,2,1,2,0,1,0,2
48987,0,0,0,1,2,0,1,2,2,0,2,2,2
48988,0,1,0,0,0,0,1,1,0,0,1,0,1
48989,0,1,0,0,0,0,1,1,0,0,1,0,1
48990,0,0,0,0,0,0,1,0,0,0,0,0,2
48991,1,3,2,0,1,0,1,1,1,1,1,1,1
48992,1,3,1,1,1,1,1,2,1,1,1,0,2
48993,2,2,0,0,1,1,2,1,1,2,1,1,1
48994,1,0,0,1,4,1,1,2,1,2,2,2,2
48995,2,2,0,0,0,0,2,1,1,0,1,1,1
48996,0,1,0,1,2,1,2,2,2,2,2,2,2
48997,0,0,0,2,2,1,2,2,2,2,2,2,2
48998,0,0,0,2,1,0,2,2,2,0,2,0,2
48999,3,2,2,0,3,0,1,2,1,1,2,0,1
49000,0,1,0,0,0,0,1,1,0,0,1,1,1
49001,0,0,0,3,2,1,2,2,2,2,2,0,2
49002,4,0,0,0,5,0,1,2,1,0,2,1,1
49003,3,2,0,0,1,0,1,1,1,0,2,0,1
49004,0,0,0,2,3,0,1,2,2,0,2,0,2
49005,1,2,1,1,1,1,1,1,2,2,2,2,1
49006,0,0,0,3,2,1,1,2,2,2,2,2,2
49007,0,0,0,1,4,1,2,2,2,2,2,0,2
49008,3,2,1,0,0,0,1,1,1,1,1,0,1
49009,0,0,0,1,3,1,1,1,2,2,2,2,2
49010,1,3,2,1,1,0,2,1,2,1,1,2,1
49011,0,0,0,0,1,0,2,2,0,0,2,2,2
49012,2,2,1,0,3,1,1,2,1,2,2,2,1
49013,0,2,0,3,2,0,1,1,2,0,1,1,2
49014,0,0,0,1,3,1,2,1,2,2,2,0,2
49015,0,0,0,1,2,0,1,2,2,0,2,0,2
49016,0,0,0,2,3,1,2,1,2,2,2,1,2
49017,2,2,0,0,0,0,1,1,1,0,1,0,1
49018,3,2,0,0,1,0,2,1,1,0,1,1,1
49019,0,0,1,0,1,0,2,1,0,1,2,1,1
49020,0,0,0,0,2,0,2,2,0,0,2,0,2
49021,3,1,0,0,2,2,2,2,1,2,2,1,1
49022,0,2,0,1,1,1,2,1,2,2,1,1,2
49023,0,1,0,0,0,0,2,1,0,0,1,0,1
49024,0,1,0,1,1,0,2,1,2,0,1,0,2
49025,2,2,1,0,0,0,1,1,1,1,1,2,1
49026,0,0,0,2,3,0,2,2,2,0,2,2,2
49027,0,1,0,0,1,0,1,1,0,0,1,0,1
49028,1,1,2,0,3,0,1,2,1,1,2,0,1
49029,0,0,0,0,0,0,1,1,0,0,0,0,1
49030,0,0,0,6,4,1,2,2,2,2,2,0,2
49031,1,3,2,1,1,0,2,2,2,1,1,0,1
49032,0,0,0,0,0,0,1,0,0,0,0,0,1
49033,1,2,0,0,1,1,2,1,1,2,1,0,1
49034,2,1,0,0,2,1,1,2,1,2,2,1,1
49035,2,2,0,0,2,0,1,1,1,0,2,1,1
49036,3,3,1,0,0,0,1,1,1,1,1,1,1
49037,0,0,0,0,2,0,2,2,0,0,2,2,2
49038,4,4,2,0,0,0,1,1,1,1,1,2,1
49039,2,2,0,1,1,1,1,2,1,2,1,0,2
